Comment,Time,Polarity,Sentiment,Subjectivity,Offensive?,Emotion
David Parkman 👏👏 is so smarter than incompetent Daily Wire Michael!!!! Pathetic.,"2022-04-02
18:48:02",-0.6559,negative,0.45555555555555555,No,sadness
These seem like simple definitions until you realize that 'person' can mean corporate entities under several state charters currently.,"2022-04-02
18:43:56",0.3612,positive,0.2889285714285714,Yes,neutral
Micheal owned David on this one.,"2022-04-02
18:36:58",0.0,neutral,0.0,No,neutral
So your entire arguement is that the question is irrelevant to her job... when it fairly obvious transgender rights will eventually go to the supreme court just like gay rights and civil rights... David ended up looking real bad in the interview,"2022-04-02
18:35:28",0.3818,positive,0.7416666666666667,Yes,approval
"So after rewinding David was wrong on what Michael said Blackburn asked lol he didn't say she asked for these definitions, he said 'she asked for a definition' and then he listed definitions she could have given. Sorry David lol you were looking for a trap and it didn't work, great conversation tho","2022-04-02
18:34:51",-0.5258,negative,0.8099999999999999,Yes,amusement
Well done David Pakman! Hechale ganas.,"2022-04-02
18:24:12",0.3382,positive,0.0,No,neutral
Quite brave of you to upload a clip where you make yourself look like a joke,"2022-04-02
18:10:46",0.8122,positive,1.0,Yes,neutral
"You just made yourself look unprepared, ignorant, and antagonistic.","2022-04-02
18:01:16",-0.5859,negative,0.0,No,neutral
I don't agree with the fact that not answering the question was a political strategy. ''The fact that she didn't want to answer the question kind of shows her alleigance to the idea that the word 'woman' can't be defined.,"2022-04-02
17:58:19",-0.3252,negative,0.5,Yes,love
"The title of this video is an actual masterclass in getting the whole political spectrum to click on the video. I actually assumed from the title that this was posted on Daily Wire. After watching it, I was going to comment that I don't think that things went the way they thought they went by clipping and titling the video that way, so it makes much more sense now that I see it's on Pakman's channel.","2022-04-02
17:56:17",0.11666666666666665,positive,0.19999999999999998,Yes,admiration
"He said man to man, how does he define a man?","2022-04-02
17:53:37",0.0,neutral,0.0,No,approval
The most annoying thing about politicians is that they turn into philosophers whenever it suits them.,"2022-04-02
17:45:49",-0.4576,negative,0.7,Yes,annoyance
"'i don't do dictionary definitions i do politics'.   Ya and that's why you're a deceitful manipulator.   Definitions are the basis of all logic and deduction.  They are the starting point of all sciences and math.   You play an evasive game of shifting to other domains, because you KNOW that science based evidence disproves your points.  ''Some day, we need a scientist that can debate well to come and corner you with reality.","2022-04-02
17:45:21",-0.128,negative,0.2916666666666667,Yes,approval
"Dave, that was cowardly at the end sorry man.","2022-04-02
17:40:30",-0.4404,negative,1.0,No,remorse
This kinda makes me sad… conservatives won’t want to bring David on when he calls out their bs,"2022-04-02
17:35:04",0.0772,positive,0.0,Yes,sadness
What an embarrassing video for David to put up. Why display your own inability to define a word and just prove Michael's point?,"2022-04-02
17:17:42",-0.6486,negative,1.0,Yes,embarrassment
"According to you, it's 'bad faith' to ask about definitions of words...''Actually, it's bad faith to try to excuse the people actively destroying language by their misdefining and doubletalk.","2022-04-02
17:17:41",-0.5267,negative,0.3458333333333333,Yes,annoyance
Rewind it and David is right.,"2022-04-02
17:09:07",0.2857142857142857,positive,0.5357142857142857,No,neutral
I was SURE that was Zach Braff when I saw the thumbnail,"2022-04-02
17:02:10",0.4648,positive,0.8888888888888888,No,neutral
"I hate debates like this, where each person is spending more time arguing what the other person said and therefore meant. It feels hopeless. Are we ever going to cooperate again?","2022-04-02
16:59:08",-0.8166,negative,0.5916666666666667,Yes,anger
Packman is a S A V A G E.,"2022-04-02
16:15:02",0.0,neutral,0.0,No,neutral
"I don’t do dictionary, I do words. This makes me so angry. Forget About the whole gender thing completely for a moment. There are too many people today that “don’t do dictionaries” dude I google words about 5 times a day- out of curiosity. I’m 99% I know the definition, but I check and find there’s a nuance to the meanings, or it lacks the nuance I thought it had. If you don’t “do dictionaries” you ought to go climb into a hole.","2022-04-02
16:09:28",-0.4956,negative,0.575,Yes,curiosity
David seemed way too cautious of Michael Knowles attempting a “gotcha” which is understandable since he’s been on Jesse’s show. He doesn’t realize Michael Knowles is an honest guy who doesn’t deal in that. I think that’s where everything went south. Hopefully he can go on Michael’s show again or vice versa and they can have a better discussion in the future.,"2022-04-02
15:59:57",0.8176,positive,0.5083333333333333,No,optimism
"For someone to identify as something there first has to be a point of reference? Genders are constructed by society based on their roles and their roles were through history and evolution predetermined by their sexes. To say that sex and genders are not the same is one thing, but to claim that there's no correlation and that genders are solely socially constructed and that everyone who feels like it should be able to name their own and then that they should conform language and other people to it is nonsense. I get that they're making the whole fuss because some people are insensitive and denying that there's any such thing social construct and gender spectrum. But I don't see how it's a issue picking one of two genders/pronouns in traditional sense. It's more convenient, works for wast majority, and if you feel different and that you don't really fit into those simplified confinements you can tell it to people around you. It's a good system in place for differentiating between nice folk and assholes. If you guys in US weren't so self-centered and opted for learning few other languages you'd realize that stuff like 'they/them' don't really work in many cases.  I'm not from the states, and in our language there isn't even a word for 'female/male sex'. Word 'female' is literally translated as 'womanly', derived from the word 'woman'. You made a non-issue into an issue, and politicians, corporations and media are sparking this debate to distract people from more important things. GOP made it into it's core issue in present America . The fact that it is being used for speech control and political distraction and disunion of working class people is a real issue though.","2022-04-02
15:26:29",-0.8591,negative,0.43012820512820504,Yes,neutral
"If we can’t define what a woman is, why was it so important for the President to nominate one to the Supreme Court? And furthermore, how do we know we successfully did it?  How can one supposedly advocate or fight for Women’s rights as a society if one side can’t even define what a woman is? ''David lost this one by not ever addressing the crux of the debate. Of course, definitions are important. When it comes times for KBJ to write decisions and rule on important cases before her, surely the words she writes or articulates will have specific definitions. If words have no objective meaning and are instead subjective for each of us how can one ever reach consensus on anything or even know what subject is being talked about?","2022-04-02
15:07:13",0.8633,positive,0.6746527777777777,Yes,neutral
"Wow, terrible look David.'1. You strawman Michael, he never said _ asked for legal or philosophical definition of woman.'2. “I don’t do dictionary, I do politics” - How can you have a discussion if no one knows what you think words mean??'3. Won’t define the word Woman - uses the phrase “we’re talking man to man now”","2022-04-02
14:58:58",-0.0926,negative,0.5775,No,disgust
What is his problem with this judge?  The last two that got through;can not hold her robe.,"2022-04-02
14:55:32",-0.4019,negative,0.06666666666666667,No,neutral
Rate u for goin o  there,"2022-04-02
13:59:43",0.0,neutral,0.0,No,neutral
So leftists cant define a woman now? K,"2022-04-02
13:57:59",0.0,neutral,0.0,No,neutral
He looks like one of the try guys. The soy is strong with this one.,"2022-04-02
13:52:00",0.7003,positive,0.7333333333333333,No,approval
